Societe;Facture;Date d'echeance;Montant du;Montant total;Client;Document d'origine
Quincaillerie de La Mer;FAC/2020/5457;2020-04-21;0.04;320000.04;IZAD;VQLM39506
Quincaillerie de La Mer;FAC/2020/3497;2020-03-06;178000.01;178000.01;LE ZAHIR LODGE;VQLM37628
Quincaillerie de La Mer;FAC/2017/0366;2017-12-04;690000.0;690000.0;BANQUE CENTRAL DE MADAGASCAR;
Quincaillerie de La Mer;FAC/2019/17485;2019-11-28;336899.99;336899.99;MAGASIN SOAFENO;VQLM32184
Quincaillerie de La Mer;FAC/2020/2630;2020-02-20;1050800.07;1050800.07;MAGASIN SOAFENO;VQLM36683
Quincaillerie de La Mer;FAC/2020/7035;2020-05-26;855000.0;855000.0;MAGASIN SOAFENO;VQLM40849
Quincaillerie de La Mer;FAC/2017/0443;2017-12-04;7.0;-7.0;ORANGEA VILLAGE;
Quincaillerie de La Mer;FAC/2017/0281;2017-12-04;14291640.0;14291640.0;MAMOD CHACAL ;
Quincaillerie de La Mer;FAC/2019/2588;2019-02-23;5614999.8;5614999.8;MAGASIN SOAFENO;VQLM17201
Quincaillerie de La Mer;FAC/2017/0407;2017-12-04;84000.0;84000.0;MADRASSA JAMALIA NOSY BE;
Quincaillerie de La Mer;FAC/2020/3886;2020-03-12;93000.0;93000.0;LE ZAHIR LODGE;VQLM38004
Quincaillerie de La Mer;FAC/2017/0276;2017-12-04;3521043.0;16721043.0;Entreprise de Maintenance Industrielle et du Trans;
Quincaillerie de La Mer;FAC/2018/9762;2018-10-11;225695808.0;245913408.0;CAROMAD ;VQLM10779
Quincaillerie de La Mer;FAC/2020/4853;2020-04-04;12677800.0;12677800.0;COMPUTEK TECHNOLOGY;VQLM38914
Quincaillerie de La Mer;FAC/2020/6902;2020-05-23;6250680.0;6250680.0;COMPUTEK TECHNOLOGY;VQLM40898
Quincaillerie de La Mer;FAC/2018/10954;2018-11-09;732000.0;732000.0;MASOANDRONAVARATRA;VQLM11476
Quincaillerie de La Mer;FAC/2018/10955;2018-11-09;20574.0;20574.0;MASOANDRONAVARATRA;VQLM11805
Quincaillerie de La Mer;FAC/2018/10956;2018-11-09;146205.0;146205.0;MASOANDRONAVARATRA;VQLM11495
Quincaillerie de La Mer;FAC/2018/10957;2018-11-09;68000.02;68000.02;MASOANDRONAVARATRA;VQLM9599
Quincaillerie de La Mer;FAC/2018/10968;2018-11-09;627650.14;627650.14;MASOANDRONAVARATRA;VQLM11969
Quincaillerie de La Mer;FAC/2018/11325;2018-11-17;51880.0;51880.0;MASOANDRONAVARATRA;VQLM12315
Quincaillerie de La Mer;FAC/2018/11366;2018-11-17;154999.98;154999.98;MASOANDRONAVARATRA;VQLM12367
Quincaillerie de La Mer;FAC/2018/11447;2018-11-20;117000.0;117000.0;MASOANDRONAVARATRA;VQLM12449
Quincaillerie de La Mer;FAC/2018/11532;2018-11-21;37000.0;37000.0;MASOANDRONAVARATRA;VQLM12531
Quincaillerie de La Mer;FAC/2018/11553;2018-11-21;327493.02;327493.02;MASOANDRONAVARATRA;VQLM12517
Quincaillerie de La Mer;FAC/2018/11750;2018-11-24;926670.21;926670.21;MASOANDRONAVARATRA;VQLM12676
Quincaillerie de La Mer;FAC/2018/11751;2018-11-24;22500.0;22500.0;MASOANDRONAVARATRA;VQLM12567
Quincaillerie de La Mer;FAC/2018/11752;2018-11-24;195787.08000000002;195787.08000000002;MASOANDRONAVARATRA;VQLM12511
Quincaillerie de La Mer;FAC/2018/11753;2018-11-24;194554.78;194554.78;MASOANDRONAVARATRA;VQLM12345
Quincaillerie de La Mer;FAC/2018/11839;2018-11-27;1234932.05;1234932.05;MASOANDRONAVARATRA;VQLM12759
Quincaillerie de La Mer;FAC/2018/11902;2018-11-28;1035000.18;1035000.18;MASOANDRONAVARATRA;VQLM12880
Quincaillerie de La Mer;FAC/2018/12022;2018-11-30;62160.0;62160.0;MASOANDRONAVARATRA;VQLM13032
Quincaillerie de La Mer;FAC/2018/12151;2018-12-03;276690.06;276690.06;MASOANDRONAVARATRA;VQLM13157
Quincaillerie de La Mer;FAC/2018/12235;2018-12-04;125498.78;125498.78;MASOANDRONAVARATRA;VQLM13239
Quincaillerie de La Mer;FAC/2018/12358;2018-12-06;19992.0;19992.0;MASOANDRONAVARATRA;VQLM13008
Quincaillerie de La Mer;FAC/2018/12445;2018-12-08;238199.99;238199.99;MASOANDRONAVARATRA;VQLM13456
Quincaillerie de La Mer;FAC/2018/12680;2018-12-12;34587.0;34587.0;MASOANDRONAVARATRA;VQLM13675
Quincaillerie de La Mer;FAC/2018/12681;2018-12-12;518054.75;518054.75;MASOANDRONAVARATRA;VQLM13584
Quincaillerie de La Mer;FAC/2019/0638;2019-01-15;68529.92;68529.92;MASOANDRONAVARATRA;VQLM13413
Quincaillerie de La Mer;FAC/2019/1030;2019-01-23;528817.5;528817.5;MASOANDRONAVARATRA;VQLM15638
Quincaillerie de La Mer;FAC/2019/1118;2019-01-25;13770.0;13770.0;MASOANDRONAVARATRA;VQLM15732
Quincaillerie de La Mer;FAC/2019/1139;2019-01-25;97631.17;97631.17;MASOANDRONAVARATRA;VQLM15751
Quincaillerie de La Mer;FAC/2019/1293;2019-01-28;140166.16;140166.16;MASOANDRONAVARATRA;VQLM15902
Quincaillerie de La Mer;FAC/2019/1346;2019-01-29;181877.96;181877.96;MASOANDRONAVARATRA;VQLM15960
Quincaillerie de La Mer;FAC/2019/1401;2019-01-30;14399.99;14399.99;MASOANDRONAVARATRA;VQLM16011
Quincaillerie de La Mer;FAC/2019/1460;2019-01-31;294834.98;294834.98;MASOANDRONAVARATRA;VQLM16069
Quincaillerie de La Mer;FAC/2019/1523;2019-02-01;4698.0;4698.0;MASOANDRONAVARATRA;VQLM16128
Quincaillerie de La Mer;FAC/2019/1566;2019-02-02;83072.0;83072.0;MASOANDRONAVARATRA;VQLM16176
Quincaillerie de La Mer;FAC/2019/1720;2019-02-06;76282.35;76282.35;MASOANDRONAVARATRA;VQLM16353
Quincaillerie de La Mer;FAC/2019/2034;2019-02-12;25680.0;25680.0;MASOANDRONAVARATRA;VQLM16654
Quincaillerie de La Mer;FAC/2019/2333;2019-02-19;139000.0;139000.0;MASOANDRONAVARATRA;VQLM16903
Quincaillerie de La Mer;FAC/2019/2497;2019-02-21;57510.0;57510.0;MASOANDRONAVARATRA;VQLM17113
Quincaillerie de La Mer;FAC/2019/2623;2019-02-25;44477.0;44477.0;MASOANDRONAVARATRA;VQLM15435
Quincaillerie de La Mer;FAC/2019/4898;2019-04-10;202500.0;202500.0;MASOANDRONAVARATRA;VQLM19497
Quincaillerie de La Mer;FAC/2019/5287;2019-04-16;306000.0;306000.0;MASOANDRONAVARATRA;VQLM19888
Quincaillerie de La Mer;FAC/2019/5368;2019-04-18;216000.0;216000.0;MASOANDRONAVARATRA;VQLM19957
Quincaillerie de La Mer;FAC/2019/5606;2019-04-25;30213.0;30213.0;MASOANDRONAVARATRA;VQLM20209
Quincaillerie de La Mer;FAC/2019/6328;2019-05-09;36000.0;36000.0;MASOANDRONAVARATRA;VQLM20931
Quincaillerie de La Mer;FAC/2019/6582;2019-05-15;90700.0;90700.0;MASOANDRONAVARATRA;VQLM21189
Quincaillerie de La Mer;FAC/2019/6583;2019-05-15;14400.0;14400.0;MASOANDRONAVARATRA;VQLM21191
Quincaillerie de La Mer;FAC/2019/6915;2019-05-21;11178.0;11178.0;MASOANDRONAVARATRA;VQLM21522
Quincaillerie de La Mer;FAC/2019/7625;2019-06-04;21999.98;21999.98;MASOANDRONAVARATRA;VQLM22235
Quincaillerie de La Mer;FAC/2019/7825;2019-06-07;22500.02;22500.02;MASOANDRONAVARATRA;VQLM22427
Quincaillerie de La Mer;FAC/2019/8112;2019-06-13;87879.99;87879.99;MASOANDRONAVARATRA;VQLM22702
Quincaillerie de La Mer;FAC/2019/8125;2019-06-13;577690.0;577690.0;MASOANDRONAVARATRA;VQLM22744
Quincaillerie de La Mer;FAC/2019/8290;2019-06-17;7695.0;7695.0;MASOANDRONAVARATRA;VQLM22905
Quincaillerie de La Mer;FAC/2019/8351;2019-06-18;23490.0;23490.0;MASOANDRONAVARATRA;VQLM22977
Quincaillerie de La Mer;FAC/2019/8645;2019-06-22;66160.01;66160.01;MASOANDRONAVARATRA;VQLM23256
Quincaillerie de La Mer;FAC/2019/8896;2019-06-28;510787.87;510787.87;MASOANDRONAVARATRA;VQLM23514
Quincaillerie de La Mer;FAC/2019/8941;2019-06-29;38700.01;38700.01;MASOANDRONAVARATRA;VQLM23562
Quincaillerie de La Mer;FAC/2019/10842;2019-08-01;12000.0;12000.0;MASOANDRONAVARATRA;VQLM25478
Quincaillerie de La Mer;FAC/2019/10896;2019-08-02;12000.0;12000.0;MASOANDRONAVARATRA;VQLM25536
Quincaillerie de La Mer;FAC/2019/10955;2019-08-03;56000.01;56000.01;MASOANDRONAVARATRA;VQLM25594
Quincaillerie de La Mer;FAC/2019/11176;2019-08-07;24000.0;24000.0;MASOANDRONAVARATRA;VQLM25815
Quincaillerie de La Mer;FAC/2019/11371;2019-08-10;429324.0;429324.0;MASOANDRONAVARATRA;VQLM26021
Quincaillerie de La Mer;FAC/2019/11401;2019-08-12;18000.0;18000.0;MASOANDRONAVARATRA;VQLM26051
Quincaillerie de La Mer;FAC/2019/11540;2019-08-13;11048.4;11048.4;MASOANDRONAVARATRA;VQLM26188
Quincaillerie de La Mer;FAC/2019/11736;2019-08-16;474000.0;474000.0;MASOANDRONAVARATRA;VQLM26373
Quincaillerie de La Mer;FAC/2019/13422;2019-09-18;19240.0;19240.0;MASOANDRONAVARATRA;VQLM28081
Quincaillerie de La Mer;FAC/2019/13425;2019-09-18;209200.04;209200.04;MASOANDRONAVARATRA;VQLM28060
Quincaillerie de La Mer;FAC/2019/13565;2019-09-20;12150.0;12150.0;MASOANDRONAVARATRA;VQLM28228
Quincaillerie de La Mer;FAC/2019/13600;2019-09-21;5000.02;5000.02;MASOANDRONAVARATRA;VQLM28262
Quincaillerie de La Mer;FAC/2019/13669;2019-09-23;31761.0;31761.0;MASOANDRONAVARATRA;VQLM28329
Quincaillerie de La Mer;FAC/2019/13684;2019-09-23;253530.0;253530.0;MASOANDRONAVARATRA;VQLM28343
Quincaillerie de La Mer;FAC/2019/13738;2019-09-24;56638.4;56638.4;MASOANDRONAVARATRA;VQLM28399
Quincaillerie de La Mer;FAC/2019/14297;2019-10-04;41958.0;41958.0;MASOANDRONAVARATRA;VQLM28955
Quincaillerie de La Mer;FAC/2019/14413;2019-10-05;24300.0;24300.0;MASOANDRONAVARATRA;VQLM29068
Quincaillerie de La Mer;FAC/2019/14416;2019-10-05;20430.0;20430.0;MASOANDRONAVARATRA;VQLM29072
Quincaillerie de La Mer;FAC/2019/14836;2019-10-14;37500.020000000004;37500.020000000004;MASOANDRONAVARATRA;VQLM29506
Quincaillerie de La Mer;FAC/2019/14840;2019-10-14;77000.0;77000.0;MASOANDRONAVARATRA;VQLM29511
Quincaillerie de La Mer;FAC/2019/15429;2019-10-23;78000.0;78000.0;MASOANDRONAVARATRA;VQLM30110
Quincaillerie de La Mer;FAC/2019/15811;2019-10-30;54000.0;54000.0;MASOANDRONAVARATRA;VQLM30492
Quincaillerie de La Mer;FAC/2019/16035;2019-11-05;117042.0;117042.0;MASOANDRONAVARATRA;VQLM30727
Quincaillerie de La Mer;FAC/2019/16129;2019-11-06;175000.06;175000.06;MASOANDRONAVARATRA;VQLM30817
Quincaillerie de La Mer;FAC/2019/16538;2019-11-13;30000.0;30000.0;MASOANDRONAVARATRA;VQLM31235
Quincaillerie de La Mer;FAC/2019/16913;2019-11-19;6112.8;6112.8;MASOANDRONAVARATRA;VQLM31610
Quincaillerie de La Mer;FAC/2019/19149;2019-12-26;1920000.24;1920000.24;MASOANDRONAVARATRA;VQLM33845
Quincaillerie de La Mer;FAC/2019/19153;2019-12-26;75249.0;75249.0;MASOANDRONAVARATRA;VQLM33851
Quincaillerie de La Mer;FAC/2020/0262;2020-01-06;1920000.24;1920000.24;MASOANDRONAVARATRA;VQLM34369
Quincaillerie de La Mer;FAC/2020/0683;2020-01-15;1920000.24;1920000.24;MASOANDRONAVARATRA;VQLM34800
Quincaillerie de La Mer;FAC/2020/0758;2020-01-16;24000.0;24000.0;MASOANDRONAVARATRA;VQLM34874
Quincaillerie de La Mer;FAC/2020/0806;2020-01-16;66500.0;66500.0;MASOANDRONAVARATRA;VQLM34925
Quincaillerie de La Mer;FAC/2020/1423;2020-01-28;496400.13;496400.13;MASOANDRONAVARATRA;VQLM35529
Quincaillerie de La Mer;FAC/2019/16119;2019-11-06;690240.24;1890240.24;BELLE VUE HOTEL;VQLM30809
Quincaillerie de La Mer;FAC/2019/15982;2019-11-04;605000.09;605000.09;SAIDA BEL HOTEL;VQLM30668
Quincaillerie de La Mer;FAC/2019/17379;2019-11-26;92000.02;92000.02;CLARISSE;VQLM32076
Quincaillerie de La Mer;FAC/2020/10474;2020-08-04;17520004.8;17520004.8;TRANOMBAROTRA JMC (BAYA);VQLM44444
Quincaillerie de La Mer;FAC/2020/10597;2020-08-06;6750000.0;6750000.0;TRANOMBAROTRA JMC (BAYA);VQLM44451
Quincaillerie de La Mer;FAC/2020/10608;2020-08-06;9602000.41;9602000.41;TRANOMBAROTRA JMC (BAYA);VQLM44371
Quincaillerie de La Mer;FAC/2020/9542;2020-07-17;2300184.0;2300184.0;HATIMY SHOP;VQLM43579
Quincaillerie de La Mer;FAC/2020/10080;2020-07-28;90720.0;90720.0;HATIMY SHOP;VQLM44099
Quincaillerie de La Mer;FAC/2020/10170;2020-07-29;405000.0;405000.0;HATIMY SHOP;VQLM44177
Quincaillerie de La Mer;FAC/2020/10322;2020-08-01;197640.0;197640.0;HATIMY SHOP;VQLM44335
Quincaillerie de La Mer;FAC/2020/9990;2020-07-25;300000.0;300000.0;DONNE ET FILS;VQLM43996
Quincaillerie de La Mer;FAC/2020/11292;2020-08-19;0.3;597000.2000000001;DONNE ET FILS;VQLM45314
Quincaillerie de La Mer;FAC/2020/12206;2020-09-05;893000.0800000001;893000.0800000001;DONNE ET FILS;VQLM46249
Quincaillerie de La Mer;FAC/2020/10091;2020-07-28;109080.0;109080.0;TROPICAL BOAT;VQLM44110
Quincaillerie de La Mer;FAC/2020/10203;2020-07-30;28800.0;28800.0;TROPICAL BOAT;VQLM44209
Quincaillerie de La Mer;FAC/2020/10891;2020-08-12;75000.02;75000.02;TROPICAL BOAT;VQLM44920
Quincaillerie de La Mer;FAC/2020/10767;2020-08-10;45360.0;45360.0;TROPICAL BOAT;VQLM44792
Quincaillerie de La Mer;FAC/2020/12142;2020-09-04;3545860.0100000002;3545860.0100000002;ENAC;VQLM46178
Quincaillerie de La Mer;FAC/2020/12327;2020-09-09;1610480.04;1610480.04;ENAC;VQLM46375
Quincaillerie de La Mer;FAC/2019/18575;2019-12-16;3720560.04;3720560.04;ROMEO;VQLM30041
Quincaillerie de La Mer;FAC/2019/17419;2019-11-28;6000002.4;6000002.4;MORAVIDY;VQLM32112
Quincaillerie de La Mer;FAC/2019/18410;2019-12-12;1308492.0;1308492.0;MORAVIDY;VQLM33112
Quincaillerie de La Mer;FAC/2020/6236;2020-05-09;586200.0;586200.0;MORAVIDY;VQLM40284
Quincaillerie de La Mer;FAC/2020/7483;2020-06-04;49329.0;93429.0;MORAVIDY;VQLM41510
Quincaillerie de La Mer;FAC/2020/7587;2020-06-06;49329.0;49329.0;MORAVIDY;VQLM41610
Quincaillerie de La Mer;FAC/2020/7752;2020-06-09;18540.0;18540.0;MORAVIDY;VQLM41770
Quincaillerie de La Mer;FAC/2017/0331;2017-12-04;2019385.6;2019385.6;FATIMABAY AKBARALLY;
Quincaillerie de La Mer;FAC/2020/7867;2020-06-11;148320.0;148320.0;MORAVIDY;VQLM41862
Quincaillerie de La Mer;FAC/2017/0290;2017-12-04;8662650.0;8662650.0;TANISOA;
Quincaillerie de La Mer;FAC/2020/9478;2020-07-16;59267552.52;59267552.52;MORAVIDY;VQLM43505
Quincaillerie de La Mer;FAC/2020/9536;2020-07-17;630000.04;630000.04;MORAVIDY;VQLM43523
Quincaillerie de La Mer;FAC/2020/9611;2020-07-18;3378600.31;3378600.31;MORAVIDY;VQLM43371
Quincaillerie de La Mer;FAC/2020/9755;2020-07-16;34142001.59;34142001.59;MORAVIDY;VQLM43451
Quincaillerie de La Mer;FAC/2020/11149;2020-08-17;644400.36;644400.36;MORAVIDY;VQLM45181
Quincaillerie de La Mer;FAC/2017/0409;2017-12-04;76000.0;76000.0;IMOGIE SARL;
Quincaillerie de La Mer;FAC/2019/12586;2019-09-02;1135500.0;1135500.0;MARCELO SPADONIE;VQLM27233
Quincaillerie de La Mer;FAC/2019/0221;2019-01-05;3000240.0;3000240.0;CHANTIER TANA 10M2;VQLM14860
Quincaillerie de La Mer;FAC/2019/0352;2019-01-08;1500000.0;1500000.0;CHANTIER TANA 10M2;VQLM14986
Quincaillerie de La Mer;FAC/2019/1872;2019-02-08;2699784.02;2699784.02;CHANTIER TANA 10M2;VQLM16428
Quincaillerie de La Mer;FAC/2019/1873;2019-02-08;719942.4;719942.4;CHANTIER TANA 10M2;VQLM16388
Quincaillerie de La Mer;FAC/2019/4250;2019-03-28;4499640.04;4499640.04;CHANTIER TANA 10M2;VQLM18847
Quincaillerie de La Mer;FAC/2019/8381;2019-06-18;1425006.0;1425006.0;CHANTIER TANA 10M2;VQLM23004
Quincaillerie de La Mer;FAC/2019/19006;2019-12-23;4504412.93;4504412.93;CHANTIER TANA 10M2;VQLM33702
Quincaillerie de La Mer;FAC/2020/5754;2020-04-28;239970.0;239970.0;CHANTIER TANA 10M2;VQLM39684
Quincaillerie de La Mer;FAC/2020/6174;2020-05-08;1110000.0;1110000.0;CHANTIER TANA 10M2;VQLM40220
Quincaillerie de La Mer;FAC/2020/6251;2020-05-09;10605000.0;10605000.0;CHANTIER TANA 10M2;VQLM40217
Quincaillerie de La Mer;FAC/2020/6525;2020-05-15;645002.96;645002.96;CHANTIER TANA 10M2;VQLM40570
Quincaillerie de La Mer;FAC/2020/7286;2020-06-02;9631950.0;9631950.0;CHANTIER TANA 10M2;VQLM41283
Quincaillerie de La Mer;FAC/2020/7327;2020-06-02;48735.0;48735.0;CHANTIER TANA 10M2;VQLM41352
Quincaillerie de La Mer;FAC/2020/7343;2020-06-02;258997.2;258997.2;CHANTIER TANA 10M2;VQLM41370
Quincaillerie de La Mer;FAC/2020/7546;2020-06-05;2782500.0;2782500.0;CHANTIER TANA 10M2;VQLM41568
Quincaillerie de La Mer;FAC/2020/7605;2020-06-06;205200.0;205200.0;CHANTIER TANA 10M2;VQLM41625
Quincaillerie de La Mer;FAC/2020/9219;2020-07-11;555000.0;555000.0;CHANTIER TANA 10M2;VQLM43257
Quincaillerie de La Mer;FAC/2020/9355;2020-07-14;10872780.0;10872780.0;CHANTIER TANA 10M2;VQLM43390
Quincaillerie de La Mer;FAC/2020/9735;2020-07-21;191235.0;191235.0;CHANTIER TANA 10M2;VQLM43194
Quincaillerie de La Mer;FAC/2020/9931;2020-07-24;2181960.0;2181960.0;CHANTIER TANA 10M2;VQLM43934
Quincaillerie de La Mer;FAC/2020/10008;2020-07-27;782074.8;782074.8;CHANTIER TANA 10M2;VQLM44017
Quincaillerie de La Mer;FAC/2020/11420;2020-08-21;146205.0;146205.0;CHANTIER TANA 10M2;VQLM45444
Quincaillerie de La Mer;FAC/2020/11293;2020-08-19;4680000.0;4680000.0;CHANTIER TANA 10M2;VQLM45316
Quincaillerie de La Mer;FAC/2020/11306;2020-08-19;1140000.0;1140000.0;CHANTIER TANA 10M2;VQLM45328
Quincaillerie de La Mer;FAC/2020/11157;2020-08-17;5850000.0;5850000.0;CHANTIER TANA 10M2;VQLM45188
Quincaillerie de La Mer;FAC/2020/12244;2020-09-07;427680.0;427680.0;CHANTIER TANA 10M2;VQLM46289
Quincaillerie de La Mer;FAC/2020/12152;2020-09-05;97470.0;97470.0;CHANTIER TANA 10M2;VQLM46191
Quincaillerie de La Mer;FAC/2020/13199;2020-09-26;355110.0;355110.0;CHANTIER TANA 10M2;VQLM46852
Quincaillerie de La Mer;FAC/2020/5708;2020-04-28;650750.02;650750.02;TRANOMBAROTRA MANJA;VQLM39748
Quincaillerie de La Mer;FAC/2020/6677;2020-05-19;3.6;2900000.4;TRANOMBAROTRA MANJA;VQLM40724
Quincaillerie de La Mer;FAC/2020/9368;2020-07-15;24.0;19200024.0;TRANOMBAROTRA MANJA;VQLM43360
Quincaillerie de La Mer;FAC/2020/9551;2020-07-17;2.4;19800002.400000002;TRANOMBAROTRA MANJA;VQLM43539
Quincaillerie de La Mer;FAC/2020/10819;2020-08-11;2900000.4;2900000.4;ZAKIR CLAUDE;VQLM44841
Quincaillerie de La Mer;FAC/2020/9943;2020-07-25;39000.0;39000.0;SNIT STE NOSIBEENNE;VQLM43946
Quincaillerie de La Mer;FAC/2020/11201;2020-08-18;95580.0;95580.0;SNIT STE NOSIBEENNE;VQLM45233
Quincaillerie de La Mer;FAC/2020/10765;2020-08-10;352000.01;352000.01;PALM BEACH RESORT & SPA;VQLM44788
Quincaillerie de La Mer;FAC/2020/12434;2020-11-04;6000800.4;6000800.4;HOME MADAGASCAR CONSTRUCTION;VQLM46445
Quincaillerie de La Mer;FAC/2019/5372;2019-04-18;10069999.96;10069999.96;ZARA TOURS;VQLM19938
Quincaillerie de La Mer;FAC/2019/9208;2019-07-04;609999.98;609999.98;ZARA TOURS;VQLM23827
Quincaillerie de La Mer;FAC/2019/14690;2019-10-11;10822465.73;10822465.73;ZARA TOURS;VQLM29351
Quincaillerie de La Mer;FAC/2020/0600;2020-01-13;2640000.0;2640000.0;ZARA TOURS;VQLM34692
Quincaillerie de La Mer;FAC/2020/8864;2020-07-04;886358.42;886358.42;MAMY;VQLM42887
Quincaillerie de La Mer;FAC/2020/8967;2020-07-07;328400.0;328400.0;MAMY;VQLM42668
Quincaillerie de La Mer;FAC/2020/9903;2020-07-24;71325.0;71325.0;GAIA SARL;VQLM43903
Quincaillerie de La Mer;FAC/2020/10036;2020-07-27;157500.01;157500.01;GAIA SARL;VQLM44049
Quincaillerie de La Mer;FAC/2020/11576;2020-08-25;110499.98;110499.98;GAIA SARL;VQLM45601
Quincaillerie de La Mer;FAC/2019/16884;2019-11-19;102000.0;121756.0;DIDIER BUET;VQLM31181
Quincaillerie de La Mer;FAC/2019/17193;2019-11-23;6390.0;6390.0;DIDIER BUET;VQLM31895
Quincaillerie de La Mer;FAC/2019/15262;2019-10-19;220000.03;220000.03;RABE;VQLM29942
Quincaillerie de La Mer;FAC/2020/9586;2020-07-18;20550006.0;20550006.0;RABE;VQLM43584
Quincaillerie de La Mer;FAC/2020/11675;2020-08-26;1255559.98;1255559.98;RABE;VQLM45705
Quincaillerie de La Mer;FAC/2020/0454;2020-01-10;10000000.8;10000000.8;HASSAN;VQLM34564
Quincaillerie de La Mer;FAC/2019/13255;2019-09-16;0.2;1462500.0;HASSAN LAVOIR;VQLM27891
Quincaillerie de La Mer;FAC/2019/13375;2019-09-17;0.6;1924999.8;HASSAN LAVOIR;VQLM28033
Quincaillerie de La Mer;FAC/2020/10826;2020-08-11;26460.0;26460.0;TROPICAL BOAT;VQLM44848
Quincaillerie de La Mer;FAC/2019/0604;2019-01-14;15200000.0;15200000.0;SALAMA*;VQLM12897
Quincaillerie de La Mer;FAC/2019/3237;2019-03-09;4300008.0;4300008.0;SALAMA*;VQLM10686
Quincaillerie de La Mer;FAC/2019/3239;2019-03-09;4619998.5600000005;4619998.5600000005;SALAMA*;VQLM12427
Quincaillerie de La Mer;FAC/2019/3244;2019-03-09;319950.0;319950.0;SALAMA*;VQLM12991
Quincaillerie de La Mer;FAC/2019/3245;2019-03-09;78000.0;78000.0;SALAMA*;VQLM14089
Quincaillerie de La Mer;FAC/2019/3246;2019-03-09;34000.01;34000.01;SALAMA*;VQLM14110
Quincaillerie de La Mer;FAC/2019/6505;2019-05-14;2000000.4000000001;17825000.4;SALAMA*;VQLM21010
Quincaillerie de La Mer;FAC/2017/0444;2017-12-04;10.0;-10.0;ESSAYE1;
Quincaillerie de La Mer;FAC/2017/0259;2017-12-04;13447504.0;52274896.0;MAISON BAIDJIBAY;
Quincaillerie de La Mer;FAC/2017/0344;2017-12-04;1339260.0;1339260.0;E T D (  MR DILAVAR RICHAD;
Quincaillerie de La Mer;FAC/2019/13087;2019-09-12;589250.01;589250.01;SALAMA*;VQLM27700
Quincaillerie de La Mer;FAC/2019/13787;2019-09-25;2599860.0;2599860.0;SALAMA*;VQLM28430
Quincaillerie de La Mer;FAC/2020/0217;2020-01-06;1600000.2;1600000.2;SALAMA*;VQLM34325
Quincaillerie de La Mer;FAC/2020/1988;2020-02-10;4406560.07;4406560.07;SALAMA*;VQLM36108
Quincaillerie de La Mer;FAC/2020/7670;2020-06-08;899950.0;1146150.0;SALAMA*;VQLM41686
Quincaillerie de La Mer;FAC/2020/7757;2020-06-10;2175000.0;2175000.0;SALAMA*;VQLM41775
Quincaillerie de La Mer;FAC/2017/0301;2017-12-04;5146282.0;5146282.0;MAISON QLM;
Quincaillerie de La Mer;FAC/2020/9222;2020-07-11;65000.0;65000.0;SALAMA*;VQLM43192
Quincaillerie de La Mer;FAC/2018/11269;2018-11-15;0.8;221718458.09;FATEALY DIEGO;VQLM12276
Quincaillerie de La Mer;FAC/2019/1784;2019-02-07;3153999.9;3153999.9;BHAIDJY Mourtouza;VQLM16345
Quincaillerie de La Mer;FAC/2019/2198;2019-02-16;489999.9;489999.9;BHAIDJY Mourtouza;VQLM16817
Quincaillerie de La Mer;FAC/2019/2933;2019-03-04;675299.96;675299.96;BHAIDJY Mourtouza;VQLM17513
Quincaillerie de La Mer;FAC/2019/3099;2019-03-06;244999.96;244999.96;BHAIDJY Mourtouza;VQLM17701
Quincaillerie de La Mer;FAC/2019/3315;2019-03-11;391999.92;391999.92;BHAIDJY Mourtouza;VQLM17907
Quincaillerie de La Mer;FAC/2019/3590;2019-03-16;92599.99;92599.99;BHAIDJY Mourtouza;VQLM18186
Quincaillerie de La Mer;FAC/2019/3738;2019-03-19;606720.0;606720.0;BHAIDJY Mourtouza;VQLM17823
Quincaillerie de La Mer;FAC/2019/3762;2019-03-19;186199.97;186199.97;BHAIDJY Mourtouza;VQLM18351
Quincaillerie de La Mer;FAC/2019/16425;2019-11-11;7500.0;7500.0;BHAIDJY Mourtouza;VQLM31121
Quincaillerie de La Mer;FAC/2019/16473;2019-11-12;32000.0;32000.0;BHAIDJY Mourtouza;VQLM31165
Quincaillerie de La Mer;FAC/2020/3123;2020-02-28;47500.0;47500.0;BHAIDJY Mourtouza;VQLM37256
Quincaillerie de La Mer;FAC/2020/6105;2020-05-07;1050000.0;1050000.0;BHAIDJY Mourtouza;VQLM40153
Quincaillerie de La Mer;FAC/2020/6212;2020-05-08;5832000.0;5832000.0;BHAIDJY Mourtouza;VQLM40223
Quincaillerie de La Mer;FAC/2020/6237;2020-05-09;1312500.0;1312500.0;BHAIDJY Mourtouza;VQLM40285
Quincaillerie de La Mer;FAC/2020/6925;2020-05-23;2164690.0100000002;2164690.0100000002;BHAIDJY Mourtouza;VQLM40950
Quincaillerie de La Mer;FAC/2020/9363;2020-07-14;1717400.12;1717400.12;BHAIDJY Mourtouza;VQLM43356
Quincaillerie de La Mer;FAC/2020/9364;2020-07-14;1556270.1;1556270.1;BHAIDJY Mourtouza;VQLM43224
Quincaillerie de La Mer;FAC/2020/9367;2020-07-14;285000.0;285000.0;BHAIDJY Mourtouza;VQLM43401
Quincaillerie de La Mer;FAC/2020/9369;2020-07-15;485599.93;485599.93;BHAIDJY Mourtouza;VQLM41771
